,State/Province,Postcode,Store Number,City,Country,Population,Median Age,Household Income,Per Capita Income,Latitude,Longitude,Poverty Count,Race White,Race African American,Race American Indian,Race Asian,Race Pacific Islander,Race Two or More,ageCategory,ageBinned,householdCategory,householdBinned
1606,FL,32669.0,1,Newberry,US,11394.0,38.4,65472.0,30898.0,29.66,-82.48,1165.0,9618.0,1272.0,37.0,326.0,0.0,198.0,3,"(35, 55]",2,"(60000, 120000]"
1607,FL,32701.0,3,Altamonte Springs,US,21522.0,43.5,51602.0,27704.0,28.67,-81.37,2816.0,15987.0,3866.0,8.0,625.0,0.0,865.0,3,"(35, 55]",2,"(0, 60000]"
1608,FL,32703.0,2,Apopka,US,48469.0,35.6,46344.0,22950.0,28.67,-81.44,9805.0,32521.0,9790.0,164.0,809.0,48.0,2268.0,2,"(35, 55]",1,"(0, 60000]"
1609,FL,32707.0,3,Casselberry,US,35681.0,39.7,46647.0,25115.0,28.67,-81.32,4282.0,30763.0,2685.0,137.0,1066.0,0.0,901.0,3,"(35, 55]",1,"(0, 60000]"
1610,FL,32708.0,1,Winter Springs,US,43715.0,40.7,61813.0,32051.0,28.65,-81.27,4430.0,37422.0,2204.0,51.0,1460.0,86.0,2545.0,3,"(35, 55]",2,"(60000, 120000]"
1611,FL,32714.0,3,Altamonte Springs,US,35361.0,38.1,46938.0,25978.0,28.69,-81.39,5224.0,26760.0,5733.0,0.0,1004.0,7.0,2454.0,3,"(35, 55]",1,"(0, 60000]"
1612,FL,32720.0,1,Deland,US,30557.0,45.3,40050.0,21210.0,28.99,-81.3,5783.0,25359.0,3568.0,53.0,395.0,0.0,1455.0,3,"(35, 55]",1,"(0, 60000]"
1613,FL,32746.0,2,Lake Mary,US,41247.0,41.5,75966.0,36772.0,28.78,-81.35,3884.0,33493.0,3689.0,0.0,2750.0,104.0,1407.0,3,"(35, 55]",2,"(60000, 120000]"
1614,FL,32751.0,1,Maitland,US,21620.0,44.9,68505.0,37503.0,28.63,-81.36,2320.0,17397.0,2848.0,0.0,478.0,0.0,790.0,3,"(35, 55]",2,"(60000, 120000]"
1615,FL,32757.0,2,Mount Dora,US,25066.0,48.3,51731.0,28981.0,28.82,-81.64,3257.0,19638.0,3447.0,184.0,251.0,0.0,1300.0,3,"(35, 55]",2,"(0, 60000]"
1616,FL,32763.0,2,Orange City,US,21951.0,44.4,36839.0,20175.0,28.92,-81.29,4008.0,19748.0,926.0,0.0,351.0,0.0,594.0,3,"(35, 55]",1,"(0, 60000]"
1617,FL,32765.0,3,Oviedo,US,60485.0,33.3,66675.0,30062.0,28.66,-81.2,7298.0,47814.0,5520.0,143.0,3944.0,62.0,3828.0,2,"(18, 35]",2,"(60000, 120000]"
1618,FL,32771.0,1,Sanford,US,49908.0,35.3,47463.0,25152.0,28.8,-81.33,8506.0,31499.0,13965.0,90.0,1908.0,6.0,3040.0,2,"(35, 55]",1,"(0, 60000]"
1619,FL,32773.0,1,Sanford,US,29738.0,35.5,38897.0,19111.0,28.78,-81.24,5497.0,21421.0,5573.0,137.0,1203.0,0.0,926.0,2,"(35, 55]",1,"(0, 60000]"
1620,FL,32779.0,1,Longwood,US,30400.0,43.4,83695.0,40669.0,28.69,-81.41,1025.0,26650.0,1430.0,0.0,1449.0,6.0,1362.0,3,"(35, 55]",2,"(60000, 120000]"
1621,FL,32780.0,2,Titusville,US,34423.0,47.8,42833.0,26780.0,28.55,-80.84,6017.0,27510.0,4495.0,112.0,1157.0,10.0,1172.0,3,"(35, 55]",1,"(0, 60000]"
1622,FL,32789.0,3,Winter Park,US,25039.0,42.4,64173.0,53011.0,28.6,-81.35,2264.0,20833.0,2208.0,59.0,774.0,23.0,1268.0,3,"(35, 55]",2,"(60000, 120000]"
1623,FL,32792.0,3,Winter Park,US,51343.0,34.0,42368.0,25552.0,28.6,-81.29,9625.0,39876.0,5535.0,56.0,1425.0,59.0,3207.0,2,"(18, 35]",1,"(0, 60000]"
1624,FL,32801.0,2,Orlando,US,11718.0,38.5,51585.0,44640.0,28.54,-81.37,2032.0,9613.0,1191.0,34.0,438.0,43.0,504.0,3,"(35, 55]",2,"(0, 60000]"
1625,FL,32803.0,2,Orlando,US,16669.0,39.3,53656.0,43265.0,28.55,-81.35,1699.0,14847.0,342.0,0.0,693.0,0.0,652.0,3,"(35, 55]",2,"(0, 60000]"
1626,FL,32804.0,1,Orlando,US,17565.0,40.2,66811.0,45442.0,28.57,-81.39,2078.0,15870.0,734.0,73.0,305.0,16.0,589.0,3,"(35, 55]",2,"(60000, 120000]"
1627,FL,32806.0,2,Orlando,US,27057.0,38.5,52828.0,30404.0,28.52,-81.38,3867.0,22888.0,2054.0,49.0,547.0,0.0,1570.0,3,"(35, 55]",2,"(0, 60000]"
1628,FL,32809.0,3,Orlando,US,27612.0,37.1,34882.0,19503.0,28.47,-81.4,7221.0,17964.0,4473.0,0.0,1560.0,3.0,1231.0,3,"(35, 55]",1,"(0, 60000]"
1629,FL,32811.0,1,Orlando,US,39556.0,29.5,32322.0,16117.0,28.52,-81.46,9933.0,11003.0,22151.0,57.0,752.0,6.0,1708.0,2,"(18, 35]",1,"(0, 60000]"
1630,FL,32812.0,1,Belle Isle,US,36943.0,37.1,46670.0,25594.0,28.48,-81.33,5702.0,30622.0,2476.0,0.0,792.0,0.0,1935.0,3,"(35, 55]",1,"(0, 60000]"
1631,FL,32816.0,1,Orlando,US,0.0,0.0,0.0,0.0,28.6,-81.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
1632,FL,32819.0,11,Orlando,US,27248.0,40.5,62251.0,37558.0,28.48,-81.45,3516.0,20380.0,3802.0,46.0,1544.0,0.0,1259.0,3,"(35, 55]",2,"(60000, 120000]"
1633,FL,32821.0,5,Orlando,US,18008.0,34.0,45364.0,24758.0,28.41,-81.46,3311.0,14218.0,818.0,0.0,1785.0,0.0,629.0,2,"(18, 35]",1,"(0, 60000]"
1634,FL,32822.0,1,Orlando,US,56512.0,33.8,32264.0,16727.0,28.47,-81.31,15342.0,42314.0,5948.0,105.0,1326.0,0.0,2757.0,2,"(18, 35]",1,"(0, 60000]"
1635,FL,32825.0,1,Orlando,US,58324.0,33.6,50350.0,23002.0,28.54,-81.27,8008.0,44207.0,5703.0,105.0,3345.0,8.0,2080.0,2,"(18, 35]",2,"(0, 60000]"
1636,FL,32826.0,1,Orlando,US,33249.0,21.3,41039.0,12984.0,28.61,-81.21,5300.0,26450.0,3257.0,27.0,2178.0,0.0,1318.0,2,"(18, 35]",1,"(0, 60000]"
1637,FL,32827.0,5,Orlando,US,7650.0,37.3,81089.0,37494.0,28.43,-81.24,399.0,5908.0,458.0,52.0,598.0,0.0,501.0,3,"(35, 55]",2,"(60000, 120000]"
1638,FL,32828.0,3,Orlando,US,61636.0,32.3,64212.0,27410.0,28.56,-81.15,8734.0,45038.0,5810.0,311.0,4949.0,0.0,2840.0,2,"(18, 35]",2,"(60000, 120000]"
1639,FL,32830.0,6,Lake Buena Vista,US,12.0,45.0,0.0,35433.0,28.42,-81.52,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3,"(35, 55]",1,
1640,FL,32835.0,1,Orlando,US,42750.0,34.1,50475.0,27888.0,28.49,-81.46,4173.0,24559.0,9534.0,140.0,3518.0,20.0,2434.0,2,"(18, 35]",2,"(0, 60000]"
1641,FL,32837.0,3,Orlando,US,52871.0,36.5,54482.0,24940.0,28.4,-81.41,6234.0,35608.0,5271.0,85.0,6054.0,53.0,3900.0,3,"(35, 55]",2,"(0, 60000]"
1642,FL,32839.0,4,Orlando,US,50989.0,30.9,31369.0,16965.0,28.49,-81.43,12752.0,24331.0,21284.0,216.0,2105.0,31.0,2243.0,2,"(18, 35]",1,"(0, 60000]"
1643,FL,32903.0,1,Indialantic,US,13642.0,50.0,68167.0,41403.0,28.09,-80.57,1298.0,12681.0,107.0,0.0,353.0,0.0,713.0,3,"(35, 55]",2,"(60000, 120000]"
1644,FL,32904.0,4,West Melbourne,US,28229.0,45.3,54903.0,28112.0,28.08,-80.65,2494.0,25370.0,740.0,11.0,1222.0,0.0,1574.0,3,"(35, 55]",2,"(0, 60000]"
1645,FL,32905.0,1,Palm Bay,US,23146.0,41.9,33042.0,20101.0,28.03,-80.65,5581.0,17232.0,3614.0,252.0,436.0,0.0,1993.0,3,"(35, 55]",1,"(0, 60000]"
1646,FL,32931.0,2,Cocoa Beach,US,13996.0,55.0,52677.0,39674.0,28.36,-80.61,988.0,13523.0,92.0,33.0,86.0,64.0,288.0,4,"(35, 55]",2,"(0, 60000]"
1647,FL,32935.0,2,Melbourne,US,40398.0,44.1,41781.0,24068.0,28.16,-80.63,5486.0,35119.0,2464.0,72.0,639.0,0.0,3598.0,3,"(35, 55]",1,"(0, 60000]"
1648,FL,32937.0,1,Indian Harbor Beach,US,26254.0,46.7,61510.0,37148.0,28.15,-80.58,2110.0,24523.0,573.0,91.0,340.0,59.0,901.0,3,"(35, 55]",2,"(60000, 120000]"
1649,FL,32940.0,2,Viera,US,35293.0,48.5,70441.0,33910.0,28.23,-80.72,2476.0,30601.0,1679.0,0.0,1793.0,0.0,2068.0,3,"(35, 55]",2,"(60000, 120000]"
1650,FL,32952.0,1,Merritt Island,US,19995.0,50.1,63363.0,37716.0,28.36,-80.7,1926.0,18627.0,237.0,8.0,570.0,0.0,953.0,3,"(35, 55]",2,"(60000, 120000]"
1651,FL,32953.0,1,Merritt Island,US,23783.0,47.9,49566.0,27298.0,28.39,-80.7,3780.0,20556.0,1638.0,73.0,616.0,0.0,1071.0,3,"(35, 55]",1,"(0, 60000]"
1652,FL,32955.0,1,Rockledge,US,37745.0,45.3,60995.0,31154.0,28.29,-80.72,3135.0,28854.0,5355.0,26.0,1184.0,31.0,2470.0,3,"(35, 55]",2,"(60000, 120000]"
1653,FL,32960.0,1,Vero Beach,US,21322.0,49.2,32270.0,23635.0,27.62,-80.39,4483.0,18446.0,1941.0,90.0,255.0,0.0,900.0,3,"(35, 55]",1,"(0, 60000]"
1654,FL,32966.0,2,Vero Beach,US,15531.0,62.0,42023.0,29589.0,27.64,-80.45,1313.0,14630.0,604.0,45.0,116.0,0.0,234.0,4,"(55, 70]",1,"(0, 60000]"
1655,FL,33009.0,1,Hallandale Beach,US,40835.0,46.7,33254.0,25138.0,25.99,-80.13,9117.0,31257.0,7298.0,136.0,662.0,35.0,1363.0,3,"(35, 55]",1,"(0, 60000]"
1656,FL,33012.0,3,Hialeah,US,76227.0,44.6,30742.0,15072.0,25.87,-80.29,18983.0,71601.0,1434.0,6.0,225.0,0.0,1002.0,3,"(35, 55]",1,"(0, 60000]"
1657,FL,33015.0,1,Miami,US,67051.0,36.4,48897.0,20570.0,25.93,-80.29,11215.0,56873.0,6587.0,23.0,1226.0,0.0,1111.0,3,"(35, 55]",1,"(0, 60000]"
1658,FL,33016.0,1,Miami Lakes,US,49863.0,39.0,39729.0,17473.0,25.91,-80.33,10482.0,46468.0,1056.0,0.0,376.0,0.0,595.0,3,"(35, 55]",1,"(0, 60000]"
1659,FL,33018.0,1,Hialeah,US,49157.0,39.5,52106.0,18379.0,25.89,-80.35,7630.0,45717.0,1152.0,0.0,230.0,0.0,601.0,3,"(35, 55]",2,"(0, 60000]"
1660,FL,33020.0,2,Hollywood,US,43751.0,38.6,36432.0,21270.0,26.03,-80.14,10203.0,27373.0,12021.0,98.0,445.0,0.0,4983.0,3,"(35, 55]",1,"(0, 60000]"
1661,FL,33021.0,3,Hollywood,US,47832.0,43.3,51418.0,28028.0,26.03,-80.17,6312.0,37027.0,6431.0,24.0,1305.0,41.0,2071.0,3,"(35, 55]",2,"(0, 60000]"
1662,FL,33024.0,1,Pembroke Pines,US,71860.0,37.6,50680.0,22519.0,26.01,-80.27,8930.0,46361.0,12540.0,456.0,2991.0,15.0,4193.0,3,"(35, 55]",2,"(0, 60000]"
1663,FL,33026.0,2,Pembroke Pines,US,30274.0,43.5,67386.0,32971.0,26.01,-80.3,1711.0,22883.0,3150.0,112.0,1802.0,0.0,2225.0,3,"(35, 55]",2,"(60000, 120000]"
1664,FL,33027.0,5,Pembroke Pines,US,59500.0,42.1,64079.0,30333.0,26.01,-80.34,4025.0,40818.0,12447.0,44.0,3228.0,0.0,1765.0,3,"(35, 55]",2,"(60000, 120000]"
1665,FL,33028.0,1,Pembroke Pines,US,28902.0,37.4,89144.0,33261.0,26.03,-80.31,1449.0,19334.0,4837.0,181.0,2344.0,12.0,1657.0,3,"(35, 55]",2,"(60000, 120000]"
1666,FL,33030.0,1,Homestead,US,34645.0,31.0,30695.0,13787.0,25.48,-80.46,12489.0,27135.0,5642.0,251.0,350.0,0.0,1134.0,2,"(18, 35]",1,"(0, 60000]"
1667,FL,33034.0,1,Florida City,US,21946.0,32.7,28800.0,9990.0,25.45,-80.48,8570.0,13143.0,7748.0,82.0,162.0,0.0,648.0,2,"(18, 35]",1,"(0, 60000]"
1668,FL,33036.0,1,Islamorada,US,3331.0,57.2,62083.0,56941.0,24.94,-80.61,298.0,3260.0,17.0,0.0,2.0,0.0,60.0,4,"(55, 70]",2,"(60000, 120000]"
1669,FL,33037.0,1,Key Largo,US,11519.0,51.8,59467.0,40256.0,25.09,-80.44,1730.0,10693.0,278.0,33.0,233.0,0.0,348.0,3,"(35, 55]",2,"(0, 60000]"
1670,FL,33040.0,4,Key West,US,33712.0,42.8,56665.0,32080.0,24.57,-81.75,4414.0,28241.0,3620.0,253.0,311.0,0.0,1440.0,3,"(35, 55]",2,"(0, 60000]"
1671,FL,33055.0,1,Miami Gardens,US,46217.0,38.5,39007.0,15290.0,25.94,-80.29,10877.0,27856.0,15955.0,26.0,481.0,0.0,1177.0,3,"(35, 55]",1,"(0, 60000]"
1672,FL,33062.0,2,Pompano Beach,US,21958.0,58.5,56396.0,51565.0,26.25,-80.1,2518.0,20599.0,708.0,49.0,264.0,25.0,436.0,4,"(55, 70]",2,"(0, 60000]"
1673,FL,33063.0,1,Margate,US,53899.0,44.0,43091.0,23997.0,26.23,-80.21,6604.0,35973.0,11597.0,114.0,2251.0,28.0,2779.0,3,"(35, 55]",1,"(0, 60000]"
1674,FL,33065.0,1,Coral Springs,US,56087.0,34.0,49392.0,22393.0,26.27,-80.25,7992.0,31842.0,16948.0,165.0,2346.0,18.0,3085.0,2,"(18, 35]",1,"(0, 60000]"
1675,FL,33067.0,1,Coral Springs,US,26663.0,38.4,91731.0,44135.0,26.27,-80.21,1317.0,21195.0,2852.0,87.0,1603.0,16.0,963.0,3,"(35, 55]",2,"(60000, 120000]"
1676,FL,33071.0,2,Coral Springs,US,39227.0,37.7,74579.0,31774.0,26.24,-80.25,3302.0,29776.0,5921.0,213.0,1077.0,7.0,1786.0,3,"(35, 55]",2,"(60000, 120000]"
1677,FL,33073.0,4,Parkland,US,31381.0,35.0,67026.0,29439.0,26.32,-80.19,2780.0,23949.0,4061.0,0.0,1920.0,78.0,1427.0,2,"(18, 35]",2,"(60000, 120000]"
1678,FL,33076.0,2,Coral Springs,US,31810.0,39.5,117015.0,46441.0,26.31,-80.25,1309.0,25359.0,2257.0,111.0,2569.0,0.0,1345.0,3,"(35, 55]",3,"(60000, 120000]"
1679,FL,33122.0,1,Doral,US,0.0,0.0,0.0,0.0,25.8,-80.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
1680,FL,33124.0,2,Coral Gables,US,0.0,0.0,0.0,0.0,25.72,-80.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
1681,FL,33126.0,5,Miami,US,51383.0,41.2,31906.0,16301.0,25.8,-80.26,11449.0,48724.0,608.0,40.0,384.0,0.0,1417.0,3,"(35, 55]",1,"(0, 60000]"
1682,FL,33127.0,1,Miami,US,31817.0,34.1,24109.0,12065.0,25.81,-80.19,12354.0,11212.0,17879.0,220.0,85.0,0.0,1328.0,2,"(18, 35]",1,"(0, 60000]"
1683,FL,33128.0,3,Miami,US,7665.0,41.1,19693.0,14658.0,25.8,-80.26,2730.0,6421.0,711.0,0.0,0.0,0.0,290.0,3,"(35, 55]",1,"(0, 60000]"
1684,FL,33130.0,3,Miami,US,23757.0,34.8,23717.0,22529.0,25.77,-80.19,8480.0,21451.0,1035.0,0.0,277.0,0.0,678.0,2,"(18, 35]",1,"(0, 60000]"
1685,FL,33131.0,1,Miami,US,16228.0,32.4,80297.0,60010.0,25.77,-80.19,1967.0,14395.0,648.0,0.0,295.0,0.0,266.0,2,"(18, 35]",2,"(60000, 120000]"
1686,FL,33132.0,3,Miami,US,10610.0,36.8,62242.0,48351.0,25.78,-80.18,1981.0,8314.0,1396.0,0.0,423.0,47.0,295.0,3,"(35, 55]",2,"(60000, 120000]"
1687,FL,33133.0,2,Coconut Grove,US,33714.0,41.4,59457.0,45561.0,25.73,-80.23,5863.0,28235.0,4109.0,68.0,350.0,0.0,685.0,3,"(35, 55]",2,"(0, 60000]"
1688,FL,33134.0,1,Coral Gables,US,42020.0,45.3,57911.0,39504.0,25.75,-80.26,4786.0,39063.0,1066.0,33.0,596.0,13.0,1134.0,3,"(35, 55]",2,"(0, 60000]"
1689,FL,33136.0,4,Miami,US,13376.0,37.7,20306.0,14770.0,25.79,-80.21,5861.0,4887.0,7408.0,9.0,198.0,0.0,703.0,3,"(35, 55]",1,"(0, 60000]"
1690,FL,33137.0,1,Miami,US,22789.0,35.0,51992.0,32940.0,25.81,-80.19,4179.0,15579.0,5436.0,44.0,330.0,0.0,733.0,2,"(18, 35]",2,"(0, 60000]"
1691,FL,33138.0,3,Miami Shores,US,30047.0,40.0,40920.0,29426.0,25.87,-80.18,7937.0,16119.0,11808.0,128.0,361.0,45.0,1069.0,3,"(35, 55]",1,"(0, 60000]"
1692,FL,33139.0,8,South Beach,US,38035.0,38.8,46354.0,53975.0,25.79,-80.13,6686.0,30069.0,1495.0,169.0,930.0,18.0,1240.0,3,"(35, 55]",1,"(0, 60000]"
1693,FL,33140.0,2,Miami Beach,US,23381.0,41.0,60066.0,54456.0,25.82,-80.12,2513.0,19804.0,1159.0,20.0,250.0,17.0,305.0,3,"(35, 55]",2,"(60000, 120000]"
1694,FL,33143.0,4,Miami,US,32710.0,39.6,65076.0,48789.0,25.7,-80.29,3312.0,27408.0,3072.0,60.0,1020.0,0.0,1315.0,3,"(35, 55]",2,"(60000, 120000]"
1695,FL,33144.0,1,Miami,US,27588.0,46.1,35058.0,17776.0,25.76,-80.33,5621.0,26547.0,459.0,0.0,123.0,0.0,547.0,3,"(35, 55]",1,"(0, 60000]"
1696,FL,33145.0,1,Miami,US,32332.0,42.8,39674.0,22499.0,25.75,-80.24,5694.0,29483.0,580.0,49.0,487.0,0.0,1099.0,3,"(35, 55]",1,"(0, 60000]"
1697,FL,33146.0,3,Coral Gables,US,14914.0,25.0,112571.0,42474.0,25.73,-80.26,800.0,13253.0,678.0,16.0,541.0,7.0,632.0,2,"(18, 35]",3,"(60000, 120000]"
1698,FL,33149.0,1,Key Biscayne,US,12888.0,43.0,121434.0,79020.0,25.7,-80.16,847.0,12387.0,49.0,36.0,260.0,0.0,152.0,3,"(35, 55]",3,"(120000, 180000]"
1699,FL,33154.0,1,Surfside,US,14645.0,43.1,64219.0,49233.0,25.89,-80.12,1627.0,12615.0,344.0,140.0,210.0,0.0,284.0,3,"(35, 55]",2,"(60000, 120000]"
1700,FL,33155.0,1,Miami,US,47169.0,41.3,57021.0,26586.0,25.73,-80.3,5310.0,44727.0,559.0,14.0,697.0,0.0,1557.0,3,"(35, 55]",2,"(0, 60000]"
1701,FL,33156.0,4,Pinecrest,US,33018.0,40.5,95945.0,63603.0,25.69,-80.31,2318.0,29908.0,408.0,182.0,1838.0,0.0,638.0,3,"(35, 55]",2,"(60000, 120000]"
1702,FL,33157.0,1,Palmetto Bay,US,68540.0,37.1,57385.0,24439.0,25.61,-80.31,10959.0,45925.0,17664.0,60.0,1932.0,0.0,2459.0,3,"(35, 55]",2,"(0, 60000]"
1703,FL,33160.0,2,Sunny Isles Beach,US,39235.0,48.8,47959.0,47918.0,25.94,-80.12,5557.0,35340.0,2178.0,22.0,596.0,0.0,887.0,3,"(35, 55]",1,"(0, 60000]"
1704,FL,33162.0,1,Miami,US,48065.0,35.3,38332.0,15786.0,25.93,-80.2,11311.0,18654.0,26524.0,46.0,1729.0,0.0,929.0,2,"(35, 55]",1,"(0, 60000]"
1705,FL,33165.0,2,Miami,US,57210.0,45.9,43184.0,19886.0,25.75,-80.34,9267.0,54403.0,1607.0,49.0,416.0,0.0,375.0,3,"(35, 55]",1,"(0, 60000]"
1706,FL,33166.0,1,Miami Springs,US,24522.0,39.3,47866.0,22560.0,25.82,-80.28,3113.0,21685.0,1807.0,32.0,559.0,0.0,320.0,3,"(35, 55]",1,"(0, 60000]"
1707,FL,33172.0,5,Miami,US,40534.0,39.5,42151.0,19467.0,25.79,-80.37,6912.0,38155.0,348.0,38.0,741.0,7.0,480.0,3,"(35, 55]",1,"(0, 60000]"
1708,FL,33173.0,1,Miami,US,32996.0,43.4,59618.0,28442.0,25.69,-80.31,3475.0,31005.0,741.0,49.0,519.0,87.0,379.0,3,"(35, 55]",2,"(0, 60000]"
1709,FL,33174.0,1,Miami,US,31596.0,41.6,39432.0,17615.0,25.77,-80.36,5369.0,29134.0,1263.0,70.0,397.0,0.0,600.0,3,"(35, 55]",1,"(0, 60000]"
1710,FL,33175.0,1,Miami,US,54443.0,43.1,48097.0,21340.0,25.73,-80.43,7855.0,52609.0,743.0,27.0,409.0,0.0,400.0,3,"(35, 55]",1,"(0, 60000]"
1711,FL,33176.0,4,Miami,US,51384.0,42.4,60146.0,32960.0,25.69,-80.34,5732.0,39543.0,8783.0,0.0,1832.0,0.0,1458.0,3,"(35, 55]",2,"(60000, 120000]"
1712,FL,33178.0,2,Miami,US,45404.0,33.6,75928.0,27719.0,25.81,-80.35,5607.0,41198.0,1342.0,88.0,1909.0,0.0,932.0,2,"(18, 35]",2,"(60000, 120000]"
1713,FL,33179.0,1,Miami,US,43978.0,40.2,42198.0,23859.0,25.95,-80.17,7170.0,23705.0,17932.0,40.0,1036.0,0.0,1039.0,3,"(35, 55]",1,"(0, 60000]"
1714,FL,33180.0,2,Aventura,US,32796.0,46.7,66299.0,45627.0,25.96,-80.14,3576.0,29827.0,1646.0,30.0,207.0,35.0,1162.0,3,"(35, 55]",2,"(60000, 120000]"
1715,FL,33181.0,3,North Miami Beach,US,18027.0,39.5,40851.0,30431.0,25.91,-80.14,3007.0,11918.0,4624.0,95.0,939.0,0.0,203.0,3,"(35, 55]",1,"(0, 60000]"
1716,FL,33184.0,1,Miami,US,21926.0,44.4,46628.0,21601.0,25.76,-80.43,3241.0,21166.0,520.0,0.0,92.0,0.0,77.0,3,"(35, 55]",1,"(0, 60000]"
1717,FL,33186.0,3,Miami,US,72078.0,38.4,61105.0,24780.0,25.68,-80.4,7428.0,63355.0,4021.0,75.0,2007.0,32.0,2589.0,3,"(35, 55]",2,"(60000, 120000]"
1718,FL,33189.0,2,Cutler Bay,US,25821.0,34.8,45639.0,19915.0,25.59,-80.36,4628.0,18384.0,6041.0,3.0,356.0,0.0,515.0,2,"(18, 35]",1,"(0, 60000]"
1719,FL,33196.0,2,Miami,US,46579.0,36.2,65576.0,23582.0,25.69,-80.44,5702.0,40336.0,2857.0,0.0,1461.0,183.0,1659.0,3,"(35, 55]",2,"(60000, 120000]"
1720,FL,33199.0,2,Miami,US,0.0,0.0,0.0,0.0,25.76,-80.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
1721,FL,33242.0,1,Aventura,US,0.0,0.0,0.0,0.0,25.96,-80.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
1722,FL,33301.0,2,Fort Lauderdale,US,13463.0,43.9,76345.0,69037.0,26.12,-80.14,1320.0,11657.0,1113.0,10.0,108.0,8.0,687.0,3,"(35, 55]",2,"(60000, 120000]"
1723,FL,33304.0,3,Ft. Lauderdale,US,19026.0,41.5,50732.0,44134.0,26.14,-80.1,3944.0,13958.0,3411.0,19.0,512.0,9.0,906.0,3,"(35, 55]",2,"(0, 60000]"
1724,FL,33305.0,2,Wilton Manors,US,12010.0,50.0,55286.0,49164.0,26.16,-80.12,1529.0,10761.0,724.0,1.0,183.0,0.0,318.0,3,"(35, 55]",2,"(0, 60000]"
1725,FL,33306.0,1,Ft. Lauderdale,US,3349.0,51.3,78194.0,65011.0,26.17,-80.12,239.0,3088.0,25.0,0.0,53.0,0.0,328.0,3,"(35, 55]",2,"(60000, 120000]"
1726,FL,33308.0,2,Fort Lauderdale,US,28757.0,56.0,60663.0,59035.0,26.19,-80.1,2327.0,26807.0,673.0,23.0,577.0,16.0,721.0,4,"(55, 70]",2,"(60000, 120000]"
1727,FL,33314.0,1,Fort Lauderdale,US,23341.0,35.3,39444.0,19103.0,26.08,-80.24,5290.0,17037.0,2553.0,93.0,1083.0,139.0,1505.0,2,"(35, 55]",1,"(0, 60000]"
1728,FL,33315.0,6,Ft. Lauderdale,US,12982.0,42.1,51907.0,31765.0,26.08,-80.14,2475.0,11084.0,926.0,37.0,138.0,80.0,482.0,3,"(35, 55]",2,"(0, 60000]"
1729,FL,33316.0,4,Ft Lauderdale,US,10465.0,52.2,51226.0,51565.0,26.11,-80.11,1662.0,9170.0,811.0,32.0,262.0,0.0,195.0,3,"(35, 55]",2,"(0, 60000]"
1730,FL,33317.0,1,Plantation,US,36532.0,39.7,61722.0,28580.0,26.12,-80.24,5448.0,24312.0,8815.0,1.0,1163.0,43.0,2094.0,3,"(35, 55]",2,"(60000, 120000]"
1731,FL,33322.0,1,Plantation,US,38112.0,49.3,48048.0,28627.0,26.15,-80.27,4402.0,27286.0,7442.0,9.0,1331.0,7.0,1642.0,3,"(35, 55]",1,"(0, 60000]"
1732,FL,33323.0,5,Sunrise,US,20144.0,37.8,80217.0,32669.0,26.15,-80.25,1190.0,14590.0,3287.0,9.0,1052.0,0.0,1087.0,3,"(35, 55]",2,"(60000, 120000]"
1733,FL,33324.0,1,Plantation,US,45933.0,38.4,58803.0,34537.0,26.13,-80.29,5305.0,36045.0,5055.0,18.0,2035.0,12.0,1986.0,3,"(35, 55]",2,"(0, 60000]"
1734,FL,33325.0,1,Sunrise,US,29916.0,37.9,78647.0,34373.0,26.12,-80.33,2679.0,23725.0,2340.0,12.0,1374.0,0.0,1199.0,3,"(35, 55]",2,"(60000, 120000]"
1735,FL,33326.0,2,Weston,US,33481.0,38.6,81209.0,34564.0,26.12,-80.38,2436.0,28080.0,1533.0,55.0,1539.0,18.0,1657.0,3,"(35, 55]",2,"(60000, 120000]"
1736,FL,33328.0,3,Davie,US,29157.0,37.5,80357.0,37058.0,26.06,-80.25,2210.0,24501.0,1365.0,19.0,1631.0,26.0,1592.0,3,"(35, 55]",2,"(60000, 120000]"
1737,FL,33331.0,2,Weston,US,23703.0,41.2,95249.0,40209.0,26.07,-80.36,872.0,18518.0,1838.0,36.0,1722.0,0.0,1547.0,3,"(35, 55]",2,"(60000, 120000]"
1738,FL,33334.0,1,Oakland Park,US,29242.0,41.2,46713.0,29440.0,26.19,-80.13,5292.0,21505.0,4782.0,73.0,876.0,14.0,2407.0,3,"(35, 55]",1,"(0, 60000]"
1739,FL,33351.0,3,Sunrise,US,35515.0,34.9,54880.0,22363.0,26.19,-80.25,3713.0,19465.0,12696.0,69.0,1571.0,0.0,1554.0,2,"(18, 35]",2,"(0, 60000]"
1740,FL,33388.0,1,Plantation,US,0.0,0.0,0.0,0.0,26.12,-80.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,1,
1741,FL,33401.0,4,West Palm Beach,US,25810.0,40.5,44473.0,34343.0,26.72,-80.05,4852.0,14570.0,9363.0,14.0,577.0,14.0,948.0,3,"(35, 55]",1,"(0, 60000]"
