State/Province,Postcode,Starbucks Count,City,Country,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Cafe Count
GA,31322,1,Pooler,US,32.14,-81.25,23965,35.5,66192,30566,5
GA,31324,1,Richmond Hill,US,31.95,-81.31,22319,35.4,75039,30764,3
GA,31326,1,Rincon,US,32.28,-81.23,19679,33.9,66364,26459,2
GA,31401,3,Savannah,US,32.08,-81.09,20612,27.2,26275,21211,31
GA,31404,2,Savannah,US,32.04,-81.06,31473,31.5,32072,17839,4
GA,31405,2,Savannah,US,32.03,-81.11,36100,36.6,44660,26561,6
GA,31406,3,Savannah,US,32.0,-81.11,35099,36.3,44273,24595,4
GA,31408,2,Savannah,US,32.14,-81.22,10611,34.4,35110,15590,1
GA,31410,1,Savannah,US,32.02,-80.98,23649,42.9,65554,35743,3
GA,31419,2,Savannah,US,31.98,-81.17,58451,30.4,49321,23552,2
GA,31501,1,Waycross,US,31.21,-82.34,15084,39.0,31759,17774,5
GA,31520,1,Brunswick,US,31.22,-81.52,22478,37.8,27596,16329,3
GA,31522,1,St Simon's Island,US,31.16,-81.39,15600,52.6,72164,48113,4
GA,31523,1,Brunswick,US,31.14,-81.58,13863,38.7,59013,26785,2
GA,31525,2,Brunswick,US,31.2,-81.48,28738,35.0,43628,21966,5
GA,31601,1,Valdosta,US,30.84,-83.33,34575,27.6,23508,12991,4
GA,31602,1,Valdosta,US,30.88,-83.3,34843,29.7,37113,22293,4
GA,31698,1,Valdosta,US,30.85,-83.29,895,18.9,0,1585,9
GA,31702,1,Albany,US,31.59,-84.16,0,0.0,0,0,3
GA,31707,2,Albany,US,31.62,-84.22,26113,34.2,33999,21031,6
GA,31788,1,Moultrie,US,31.19,-83.76,11198,31.9,33316,16482,1
GA,31794,1,Tifton,US,31.45,-83.53,25448,37.2,33375,20055,3
GA,31820,1,Columbus,US,32.54,-84.87,9705,39.2,93674,38892,2
GA,31904,2,Columbus,US,32.53,-84.96,33419,37.4,47156,30538,7
GA,31905,3,Ft. Benning,US,32.38,-84.9,21172,21.2,51009,16509,0
GA,31909,1,Columbus,US,32.54,-84.95,37879,32.6,56757,28342,9
HI,96701,4,Aiea,US,21.39,-157.93,39270,41.4,84599,34953,10
HI,96706,2,Ewa Beach,US,21.33,-158.02,67146,33.5,91117,28767,3
HI,96707,3,Kapolei,US,21.34,-158.08,45771,32.9,97096,30337,10
HI,96720,4,Hilo,US,19.72,-155.06,47938,40.8,53665,24928,7
HI,96732,6,Kahului Airport,US,20.89,-156.44,26622,40.0,68429,23234,6
HI,96734,2,Kailua,US,21.39,-157.74,52811,34.2,93038,39314,18
HI,96738,1,Waikoloa,US,19.91,-155.88,6619,43.9,74747,34770,4
HI,96740,4,Kona,US,19.65,-155.99,36655,40.1,64035,28814,28
HI,96743,1,Kamuela,US,20.02,-155.67,13294,36.7,59321,26123,3
HI,96744,3,Kaneohe,US,21.42,-157.8,52221,42.1,88220,34153,4
HI,96746,1,Kapaa,US,22.06,-159.32,19139,43.5,64150,29147,7
HI,96753,4,Wailea,US,20.75,-156.44,28134,40.7,64085,34747,10
HI,96756,1,Koloa,US,21.88,-159.46,5546,41.3,60196,29285,7
HI,96761,4,Lahaina,US,20.92,-156.68,21954,39.0,64868,32015,4
HI,96762,1,Kahului,US,20.89,-156.47,5811,24.2,86731,20000,13
HI,96766,3,Lihue,US,21.98,-159.35,17608,37.3,62388,25293,8
HI,96768,1,Pukalani,US,20.84,-156.34,17825,40.3,70103,29343,1
HI,96782,1,Pearl City,US,21.4,-157.97,40444,39.3,81743,29182,9
HI,96789,3,Mililani,US,21.47,-158.0,54351,37.1,92563,35506,3
HI,96792,1,Waianae,US,21.44,-158.18,48350,31.4,58760,18538,3
HI,96793,1,Wailuku,US,20.89,-156.49,31366,37.7,72486,28893,14
HI,96797,3,Waipahu,US,21.43,-158.0,75196,36.0,82777,26353,4
HI,96813,4,Honolulu,US,21.31,-157.86,22391,41.5,64800,38912,56
HI,96814,9,Honolulu,US,21.3,-157.84,18680,44.5,60152,43678,56
HI,96815,7,Honolulu,US,21.28,-157.81,27812,44.9,53371,38230,48
HI,96816,3,Honolulu,US,21.28,-157.78,50378,45.4,76398,37168,15
HI,96817,1,Honolulu,US,21.34,-157.87,57405,43.2,54274,26748,18
HI,96818,3,Honolulu,US,21.37,-157.93,57281,31.0,69753,26078,14
HI,96819,11,Honolulu,US,21.34,-157.92,55043,36.3,75130,22636,12
HI,96821,1,Honolulu,US,21.28,-157.75,18914,47.8,113990,50122,1
HI,96822,2,Honolulu,US,21.31,-157.81,45979,40.4,66820,36001,13
HI,96825,2,Honolulu,US,21.28,-157.71,29416,46.7,109719,47749,6
HI,96857,1,Schofield Barracks,US,21.49,-158.09,2889,22.3,0,23906,0
HI,96859,1,Triple Army Medical Center,US,21.36,-157.9,134,24.8,0,23077,4
IA,50009,2,Altoona,US,41.64,-93.5,17561,34.9,69782,32200,2
IA,50010,3,Ames,US,42.02,-93.61,31870,29.5,47844,27629,10
IA,50014,2,Ames,US,42.02,-93.65,28682,22.8,37103,24206,17
IA,50021,2,Ankeny,US,41.71,-93.58,24936,33.4,74184,34398,4
IA,50023,2,Ankeny,US,41.73,-93.6,30700,32.0,77325,33503,7
IA,50131,2,Johnston,US,41.66,-93.7,19696,38.9,96357,45817,6
IA,50158,1,Marshalltown,US,42.04,-92.91,31364,37.8,51610,23760,4
IA,50208,1,Newton,US,41.7,-93.03,20667,42.3,50053,23654,6
IA,50265,2,West Des Moines,US,41.57,-93.73,34198,35.6,67444,36913,4
IA,50266,7,West Des Moines,US,41.6,-93.75,25061,34.0,73610,46545,10
IA,50309,1,Des Moines,US,41.59,-93.63,5684,30.4,28243,31527,31
IA,50310,1,Des Moines,US,41.63,-93.7,31132,35.3,57735,28261,6
IA,50314,1,Des Moines,US,41.6,-93.63,11716,30.2,30836,15814,30
IA,50320,1,Des Moines,US,41.55,-93.59,21226,31.0,53906,22705,2
IA,50321,1,Des Moines,US,41.54,-93.64,8666,33.7,54405,35577,7
IA,50322,3,Urbandale,US,41.65,-93.7,31956,40.0,65360,35605,8
IA,50324,1,Windsor Heights,US,41.6,-93.72,4888,41.5,57627,30161,10
IA,50325,3,Clive,US,41.61,-93.72,16510,38.9,92885,48589,10
IA,50401,3,Mason City,US,43.15,-93.24,29387,43.4,44719,27459,3
IA,50501,1,Fort Dodge,US,42.51,-94.16,27866,38.5,40698,23368,7
IA,50613,3,Cedar Falls,US,42.51,-92.44,43612,28.1,57115,28162,9
IA,50702,3,Waterloo,US,42.46,-92.33,20199,35.1,43412,22541,3
IA,51104,2,Sioux City,US,42.52,-96.42,22801,32.5,54705,27532,9
IA,51105,1,Sioux City,US,42.49,-96.36,9585,30.6,27363,12759,3
IA,51106,2,Sioux City,US,42.45,-96.33,26316,35.9,51283,26921,2
IA,51301,1,Spencer,US,43.15,-95.15,12897,41.2,48316,26628,6
IA,51360,1,Spirit Lake,US,43.42,-95.11,8341,50.4,61974,36450,3
IA,51501,1,Council Bluffs,US,41.25,-95.88,34701,35.3,41954,20539,7
IA,51503,2,Council Bluffs,US,41.24,-95.83,37698,41.3,59669,30379,8
IA,52002,1,Dubuque,US,42.52,-90.74,15621,40.5,69026,32091,4
IA,52003,2,Dubuque,US,42.49,-90.66,13297,44.4,61098,32180,9
IA,52240,2,Iowa City,US,41.66,-91.53,33679,28.1,41738,26606,34
IA,52241,3,Coralville,US,41.69,-91.59,20069,31.9,58940,34168,10
IA,52245,2,Iowa City,US,41.68,-91.5,24000,27.0,58364,30443,1
IA,52302,1,Marion,US,42.04,-91.57,38691,38.4,65166,31453,1
IA,52402,3,Cedar Rapids,US,42.04,-91.62,40902,33.8,58681,31689,13
IA,52403,1,Cedar Rapids,US,41.98,-91.6,23197,42.2,61689,35665,1
IA,52404,3,Cedar Rapids,US,41.96,-91.66,38431,34.0,44699,24220,9
IA,52405,1,Cedar Rapids,US,41.97,-91.7,24664,37.0,56466,29573,2
IA,52411,1,Cedar Rapids,US,42.03,-91.7,7094,45.1,118100,49190,3
IA,52501,1,Ottumwa,US,41.01,-92.44,29898,39.0,41354,22112,3
IA,52601,1,Burlington,US,40.82,-91.14,29590,42.2,42657,24656,4
IA,52627,1,Fort Madison,US,40.63,-91.34,13139,43.4,45025,23275,1
IA,52655,1,West Burlington,US,40.82,-91.17,4804,41.2,44988,23413,2
IA,52722,2,Bettendorf,US,41.55,-90.48,36110,40.8,74839,38616,2
IA,52732,1,Clinton,US,41.84,-90.19,27958,40.9,42892,25498,2
IA,52761,2,Muscatine,US,41.46,-91.02,30479,37.8,52122,25596,2
IA,52807,4,Davenport,US,41.58,-90.51,14770,36.5,49183,32356,3
ID,83201,3,Pocatello,US,42.89,-112.44,37408,30.6,41022,21182,12
ID,83202,1,Pocatello,US,42.91,-112.47,22452,34.0,48373,20910,3
ID,83301,3,Twin Falls,US,42.6,-114.45,54289,33.5,43767,21735,4
ID,83333,1,Hailey,US,43.53,-114.32,10730,40.0,66391,32593,6
ID,83340,1,Ketchum,US,43.69,-114.36,4252,52.5,51641,45609,9
ID,83401,1,Idaho Falls,US,43.51,-112.02,41056,30.1,46411,19944,6
ID,83402,1,Idaho Falls,US,43.5,-112.05,24997,33.6,45423,23590,8
ID,83404,2,Idaho Falls,US,43.48,-112.02,22614,35.2,56226,29450,5
ID,83501,1,Lewiston,US,46.41,-117.0,34567,41.2,47839,25445,10
ID,83616,2,Eagle,US,43.69,-116.33,24544,44.2,81369,41548,8
ID,83617,1,Emmett,US,43.86,-116.49,15466,44.2,39468,19755,4
ID,83634,2,Kuna,US,43.55,-116.31,27115,31.6,61975,17345,0
ID,83642,5,Meridian,US,43.62,-116.35,39647,36.7,62643,29652,15
ID,83646,1,Meridian,US,43.66,-116.41,54535,34.2,63743,26797,4
ID,83651,1,Nampa,US,43.6,-116.6,31434,31.1,36648,16519,8
ID,83686,1,Nampa,US,43.56,-116.57,46574,34.9,44978,19242,9
ID,83687,2,Nampa,US,43.6,-116.51,30902,30.6,46318,18032,4
ID,83702,2,Boise,US,43.62,-116.21,22860,38.8,49208,40819,35
ID,83703,1,Boise,US,43.64,-116.24,15901,37.4,48516,29869,6
ID,83704,3,Boise,US,43.62,-116.27,40147,36.3,44923,24335,20
ID,83705,5,Boise,US,43.6,-116.19,26723,34.6,35166,22869,31
ID,83706,2,Boise,US,43.6,-116.17,31806,31.3,44395,29379,6
ID,83709,3,Boise,US,43.6,-116.28,53354,35.0,66379,27451,16
ID,83713,4,Boise,US,43.66,-116.32,30183,36.2,60110,26435,1
ID,83714,1,Garden City,US,43.65,-116.28,20566,41.7,46519,30115,10
ID,83716,1,Boise,US,43.54,-116.15,16657,38.0,83479,36924,3
ID,83725,1,Boise,US,43.6,-116.2,0,0.0,0,0,31
ID,83805,1,Bonners Ferry,US,48.69,-116.32,7598,43.6,40849,21340,3
ID,83814,3,Couer d'Alene,US,47.71,-116.79,26136,39.0,45453,28399,29
ID,83815,4,Hayden,US,47.74,-116.79,32268,38.3,47003,25162,9
ID,83843,2,Moscow,US,46.73,-116.98,26222,26.8,37590,22736,14
ID,83844,1,Moscow,US,46.73,-117.01,1903,19.5,0,4194,18
ID,83852,1,Ponderay,US,48.31,-116.55,801,35.4,25676,19130,5
ID,83854,1,Post Falls,US,47.71,-116.9,38496,36.1,49382,24271,6
ID,83864,2,Sandpoint,US,48.28,-116.55,17722,45.2,43903,26556,13
IL,60004,1,Arlington Heights,US,42.11,-87.98,50639,41.8,83647,41831,9
IL,60005,3,Arlington Heights,US,42.09,-87.98,29942,42.5,72250,41094,12
IL,60007,3,Elk Grove Village,US,42.01,-87.96,33952,42.8,68775,34023,11
IL,60008,2,Rolling Meadows,US,42.08,-88.0,22043,37.2,61414,30416,12
IL,60010,4,Deer Park,US,42.16,-88.05,44331,47.3,124375,66328,4
IL,60013,1,Cary,US,42.22,-88.25,26242,41.1,94486,37990,3
IL,60014,3,Crystal Lake,US,42.24,-88.29,48868,38.6,83688,36094,7
IL,60015,2,Deerfield,US,42.17,-87.84,27356,42.9,131337,61759,9
IL,60018,8,Rosemont,US,42.03,-87.86,29351,39.0,56648,24961,11
IL,60020,1,Volo,US,42.36,-88.17,9875,40.9,55556,31146,0
IL,60021,1,Fox River Grove,US,42.19,-88.21,5455,35.4,97203,42004,5
IL,60022,1,Glencoe,US,42.13,-87.76,8486,44.0,183352,105330,6
IL,60025,2,Waukegan,US,42.1,-87.8,39525,44.5,84800,46141,5
IL,60026,3,Glenview,US,42.1,-87.82,14376,45.0,101739,56930,6
IL,60030,2,Hainesville,US,42.35,-88.03,36649,40.2,78941,37122,7
IL,60031,6,Gurnee,US,42.39,-87.94,37800,38.7,84824,38435,6
IL,60035,3,Highland Park,US,42.19,-87.8,29806,45.8,122803,73044,9
IL,60040,1,Highwood,US,42.22,-87.82,5391,36.5,50750,30496,4
IL,60044,2,Lake Bluff,US,42.28,-87.88,9715,44.1,103318,60792,4
IL,60045,3,Lake Forest,US,42.25,-87.84,20514,46.3,159077,90288,6
IL,60047,4,Lake Zurich,US,42.19,-88.09,42330,42.5,127461,54130,4
IL,60048,2,Libertyville,US,42.31,-87.95,28966,44.9,121049,58502,3
IL,60050,1,McHenry,US,42.36,-88.27,31809,39.5,62379,29855,9
IL,60053,1,Morton Grove,US,42.04,-87.8,23472,45.2,75166,31472,11
IL,60056,2,Mount Prospect,US,42.08,-87.94,55803,39.3,69280,33800,7
IL,60060,3,Mundelein,US,42.28,-88.02,38138,37.5,78197,34558,3
IL,60061,5,Vernon Hills,US,42.26,-87.94,26352,38.1,93750,44475,5
IL,60062,7,Northbrook,US,42.15,-87.79,40344,48.3,104130,55925,10
IL,60067,2,Palatine,US,42.11,-88.05,37899,43.3,88647,48604,7
IL,60068,2,Park Ridge,US,42.01,-87.83,37608,44.8,90484,47247,17
IL,60073,2,Round Lake Beach,US,42.38,-88.06,61118,31.6,64306,22817,7
IL,60074,2,Palatine,US,42.14,-88.02,39757,34.2,62960,29283,5
IL,60076,2,Skokie,US,42.04,-87.71,32523,45.3,71866,33308,11
IL,60077,4,Skokie,US,42.06,-87.75,28053,41.9,56531,27237,11
IL,60085,2,Waukegan,US,42.37,-87.88,71051,29.9,40601,16929,7
IL,60087,1,Waukegan,US,42.41,-87.86,26545,35.6,52933,24857,0
IL,60089,2,Buffalo Grove,US,42.18,-87.96,41594,42.7,100121,46987,3
IL,60090,3,Wheeling,US,42.15,-87.91,38014,36.5,56110,28012,7
IL,60091,4,Wilmette,US,42.09,-87.7,27350,43.6,131962,69049,4
IL,60093,2,Winnetka,US,42.11,-87.74,19447,43.5,156047,90117,7
IL,60098,1,Woodstock,US,42.31,-88.45,32354,38.7,60881,30894,5
IL,60101,1,Addison,US,41.95,-88.03,39918,34.1,55884,24146,6
IL,60102,3,Algonquin,US,42.17,-88.27,32813,40.1,95271,39027,4
IL,60103,1,Bartlett,US,41.95,-88.21,42429,39.2,100346,37799,1
IL,60106,1,Bensenville,US,41.93,-87.94,20083,35.5,61414,25094,5
IL,60107,2,Streamwood,US,42.02,-88.2,41320,36.6,75129,28476,5
IL,60108,2,Bloomingdale,US,41.96,-88.07,23213,43.7,75089,36970,4
IL,60115,4,Dekalb,US,41.96,-88.72,45982,24.4,38122,19393,8
IL,60118,1,West Dundee,US,42.1,-88.29,15681,43.8,76557,38477,11
IL,60119,1,Elburn,US,41.9,-88.47,9812,42.1,96278,41881,4
IL,60123,2,Elgin,US,42.09,-88.34,48890,34.2,55884,23793,1
IL,60126,4,Elmhurst,US,41.92,-87.93,47403,40.2,95479,47299,7
IL,60130,1,Forest Park,US,41.88,-87.81,14194,39.8,51927,36140,30
IL,60133,1,Hanover Park,US,41.99,-88.15,38488,33.8,67842,23819,7
IL,60134,3,Geneva,US,41.89,-88.31,29769,41.2,104917,43806,11
IL,60137,3,Glen Ellyn,US,41.88,-88.06,38103,41.6,93484,48996,4
IL,60139,2,Glendale Heights,US,41.94,-88.08,34925,33.2,59778,23589,5
IL,60142,2,Huntley,US,42.15,-88.43,27080,45.7,72970,37663,2
IL,60143,1,Itasca,US,41.97,-88.01,10435,41.4,76935,37139,3
IL,60148,4,Lombard,US,41.91,-88.0,52510,40.5,71724,34971,7
IL,60154,1,Westchester,US,41.85,-87.9,16833,46.5,71039,34460,11
IL,60155,2,Broadview,US,41.85,-87.85,7947,44.6,52966,26815,6
IL,60156,1,Lake In The Hills,US,42.18,-88.33,28900,36.1,84243,32946,8
IL,60160,1,Melrose Park,US,41.91,-87.87,25656,31.5,45232,18811,13
IL,60162,1,Hillside,US,41.87,-87.88,8140,40.3,50903,23348,10
IL,60169,2,Hoffman Estates,US,42.06,-88.14,34164,34.9,70952,30315,7
IL,60172,1,Roselle,US,41.98,-88.08,24793,38.8,78645,34117,6
IL,60173,9,Schaumburg,US,42.05,-88.03,12361,32.0,71458,41251,27
IL,60174,4,St. Charles,US,41.92,-88.26,31747,43.2,81164,43831,4
IL,60176,2,Schiller Park,US,41.96,-87.87,11834,37.1,49111,23002,12
IL,60177,2,South Elgin,US,41.99,-88.34,22869,36.1,88837,32860,13
IL,60181,3,Villa Park,US,41.91,-87.97,28756,36.5,68496,29764,8
IL,60185,1,West Chicago,US,41.91,-88.21,36012,33.8,72770,27517,4
IL,60187,3,Wheaton,US,41.89,-88.11,28809,36.5,90526,38113,7
IL,60188,1,Carol Stream,US,41.9,-88.1,43198,38.0,75036,31871,8
IL,60189,2,Wheaton,US,41.84,-88.1,31454,40.8,88113,48002,4
IL,60191,1,Chicago,US,41.97,-88.0,14469,41.4,62621,29283,4
IL,60192,3,Hoffman Estates,US,42.11,-88.11,16695,41.9,116045,48594,1
IL,60193,2,Schaumburg,US,42.02,-88.13,39839,41.9,77069,35377,11
IL,60194,1,Schaumburg,US,42.02,-88.15,19164,37.9,71006,33718,11
IL,60195,1,Schaumburg,US,42.05,-88.09,4915,31.8,73235,37631,11
IL,60201,4,Evanston,US,42.06,-87.68,43247,31.0,68642,42865,28
IL,60202,3,Evanston,US,42.04,-87.68,32356,38.5,70613,42690,28
IL,60208,1,Evanston,US,42.05,-87.67,0,0.0,0,0,23
IL,60301,1,Oak Park,US,41.89,-87.79,2155,45.7,62115,49729,29
IL,60305,2,River Forest,US,41.89,-87.81,11233,41.6,99250,67055,26
IL,60402,1,Berwyn,US,41.85,-87.8,64174,35.2,56303,23148,23
IL,60404,2,Shorewood,US,41.53,-88.2,18025,38.7,92674,35146,5
IL,60409,1,Calumet City,US,41.6,-87.56,37480,36.1,38566,19443,5
IL,60415,1,Chicago Ridge,US,41.72,-87.78,14392,32.6,45560,20494,19
IL,60422,1,Flossmoor,US,41.53,-87.71,9440,47.8,90357,47635,1
IL,60423,1,Frankfort,US,41.51,-87.85,30688,41.0,96175,40470,7
IL,60430,3,Homewood,US,41.56,-87.64,20181,42.1,69028,32643,7
IL,60431,1,Joliet,US,41.55,-88.2,23273,33.9,81206,29940,8
IL,60432,1,Joliet,US,41.53,-88.08,20851,30.0,36190,14985,7
IL,60435,1,Joliet,US,41.52,-88.15,49789,35.6,51813,24511,6
IL,60439,2,Lemont,US,41.65,-88.0,23139,43.0,88024,39768,5
IL,60440,4,Bolingbrook,US,41.72,-88.04,53587,33.4,67390,25854,5
IL,60441,1,Lockport,US,41.6,-88.02,35843,36.2,72663,29743,5
IL,60443,2,Matteson,US,41.51,-87.73,21184,41.1,70244,30665,5
IL,60445,1,Crestwood,US,41.65,-87.74,26047,39.0,58914,26818,9
IL,60446,2,Romeoville,US,41.61,-88.12,40135,32.6,69911,23864,4
IL,60447,1,Minooka,US,41.42,-88.27,13939,33.6,78728,29510,3
IL,60450,1,Morris,US,41.37,-88.42,20609,41.4,62159,30959,6
IL,60451,2,New Lenox,US,41.51,-87.92,34826,38.3,96626,35842,0
IL,60452,1,Oak Forest,US,41.6,-87.74,28237,38.2,68957,30552,4
IL,60453,5,Oak Lawn,US,41.72,-87.73,56987,41.0,56116,27219,7
IL,60459,2,Burbank,US,41.75,-87.74,29119,36.5,53243,21141,7
IL,60462,6,Orland Park,US,41.63,-87.85,39784,45.3,80079,40808,9
IL,60463,1,Palos Heights,US,41.68,-87.8,14440,51.5,78510,40753,11
IL,60467,2,Orland Park,US,41.6,-87.89,26824,46.3,90149,41488,2
IL,60473,1,South Holland,US,41.58,-87.6,22647,42.4,66096,26514,2
IL,60477,1,Tinley Park,US,41.6,-87.79,38296,39.9,66997,31453,6
IL,60487,1,Tinley Park,US,41.55,-87.8,26974,38.0,91437,34967,4
IL,60490,1,Bolingbrook,US,41.69,-88.13,20784,35.6,108341,33242,5
IL,60491,1,Lockport,US,41.63,-87.93,22479,44.9,90168,36898,4
IL,60502,4,Aurora,US,41.81,-88.24,23749,34.9,107403,49129,1
IL,60504,2,Aurora,US,41.76,-88.21,37196,33.0,69672,31369,14
IL,60506,1,Aurora,US,41.79,-88.38,55089,33.8,57163,23131,3
IL,60510,1,Batavia,US,41.85,-88.34,29395,41.5,92568,42236,2
IL,60514,1,Clarendon Hills,US,41.8,-87.95,10136,39.8,99258,60962,12
IL,60515,4,Downers Grove,US,41.83,-87.99,28698,42.5,81930,44752,14
IL,60517,3,Woodridge,US,41.77,-88.01,32333,38.0,76734,39235,3
IL,60521,4,Oak Brook,US,41.85,-87.91,17938,41.7,156679,78401,11
IL,60523,4,Oakbrook,US,41.85,-87.95,9912,57.4,92794,77067,28
IL,60525,3,La Grange,US,41.81,-87.87,31503,43.2,76091,43023,11
IL,60527,2,Willowbrook,US,41.76,-87.91,28817,44.1,77076,50559,7
IL,60532,2,Lisle,US,41.79,-88.07,27268,36.6,72749,43240,7
IL,60534,1,Lyons,US,41.82,-87.83,10668,36.1,44534,22311,7
IL,60538,1,Montgomery,US,41.72,-88.37,27606,33.5,71967,26628,0
IL,60540,6,Naperville,US,41.8,-88.12,44184,39.0,102555,45826,9
IL,60542,1,Aurora,US,41.8,-88.36,17283,37.2,79286,36666,3
IL,60543,1,Oswego,US,41.7,-88.31,38987,36.3,95485,33313,5
IL,60544,2,Plainfield,US,41.65,-88.2,25307,37.2,66777,29897,6
IL,60546,1,North Riverside,US,41.85,-87.81,15938,41.9,71551,39653,24
IL,60555,2,Warrenville,US,41.8,-88.17,13687,38.4,77656,37496,5
IL,60558,1,Western Springs,US,41.81,-87.9,13125,43.2,141607,64974,7
IL,60559,1,Westmont,US,41.81,-87.98,24958,39.8,59850,32976,7
IL,60560,2,Yorkville,US,41.68,-88.44,22528,34.7,89634,35008,1
IL,60561,1,Darien,US,41.75,-87.97,23154,46.8,81937,42444,6
IL,60563,3,Naperville,US,41.8,-88.12,36621,36.4,80715,41882,9
IL,60564,2,Naperville,US,41.75,-88.2,41635,38.9,141146,50756,16
IL,60565,1,Naperville,US,41.75,-88.16,41110,41.4,119505,48273,8
IL,60586,1,Plainfield,US,41.57,-88.2,47190,31.1,89222,29642,5
IL,60601,11,Chicago,US,41.89,-87.62,11905,36.2,102254,94529,58
IL,60602,8,Chicago,US,41.88,-87.62,1294,25.9,57368,44580,58
IL,60603,5,Chicago,US,41.88,-87.63,1076,27.1,122031,101680,60
IL,60604,4,Chicago,US,41.88,-87.62,545,46.4,151731,162676,58
IL,60605,4,Chicago,US,41.87,-87.62,27238,32.7,87668,62034,49
IL,60606,11,Chicago,US,41.88,-87.63,3098,31.5,106661,84999,60
IL,60607,7,Chicago,US,41.88,-87.64,27557,30.3,85917,52390,59
IL,60608,1,Chicago,US,41.84,-87.67,79607,31.7,36216,17551,20
IL,60609,1,Chicago,US,41.83,-87.63,62010,31.4,32284,15188,20
IL,60610,8,Chicago,US,41.91,-87.63,39598,33.1,75892,71160,54
IL,60611,18,Chicago,US,41.9,-87.61,31165,38.4,87280,106686,54
IL,60613,1,Chicago,US,41.96,-87.68,49389,31.9,72126,56471,50
IL,60614,13,Chicago,US,41.93,-87.64,69423,30.1,92714,70514,46
IL,60615,3,Chicago,US,41.8,-87.59,41210,33.1,41108,32693,31
IL,60618,5,Chicago,US,41.95,-87.68,97324,33.5,57500,32032,46
IL,60620,1,Chicago,US,41.74,-87.63,69909,39.6,32168,17497,12
IL,60621,1,Chicago,US,41.78,-87.65,31881,31.2,19832,11641,10
IL,60622,2,Chicago,US,41.91,-87.67,55516,31.3,75163,46618,53
IL,60625,3,Chicago,US,41.98,-87.69,78731,34.0,56507,29719,46
IL,60626,2,Chicago,US,42.02,-87.66,49118,34.4,36439,24963,17
IL,60630,1,Chicago,US,41.97,-87.73,56653,39.3,62244,28904,41
IL,60631,1,Chicago,US,41.98,-87.84,28255,43.5,76400,38663,16
IL,60632,2,Chicago,US,41.81,-87.72,91310,30.7,38438,13893,13
IL,60637,2,Chicago,US,41.79,-87.6,50326,30.0,26845,20048,33
IL,60638,1,Bedford Park,US,41.77,-87.74,57958,37.7,62511,26152,8
IL,60639,1,Chicago,US,41.93,-87.79,91379,31.3,38798,14979,20
IL,60640,3,Chicago,US,41.98,-87.66,66050,37.4,47631,38726,31
IL,60641,1,Chicago,US,41.95,-87.74,72588,35.7,51597,23988,19
IL,60642,3,Chicago,US,41.91,-87.65,19989,31.5,79633,48596,36
IL,60643,2,Chicago,US,41.71,-87.66,50992,43.8,59593,28118,12
IL,60645,1,Chicago,US,42.02,-87.69,45873,35.8,47633,26033,23
IL,60646,2,Chicago,US,42.0,-87.73,28203,43.8,73246,40214,20
IL,60647,4,Chicago,US,41.93,-87.68,88269,31.4,56257,32155,29
IL,60649,1,Chicago,US,41.77,-87.59,45305,37.7,26797,19906,8
IL,60654,6,Chicago,US,41.9,-87.63,15934,32.5,90520,95767,53
IL,60655,1,Chicago,US,41.71,-87.72,28479,37.8,87105,35414,10
IL,60657,9,Chicago,US,41.95,-87.64,69147,30.9,79638,65121,49
IL,60659,3,Chicago,US,41.99,-87.68,38276,34.3,48104,22032,41
IL,60660,2,Chicago,US,42.0,-87.66,40719,36.8,41412,32331,34
IL,60661,6,Chicago,US,41.89,-87.64,8875,31.0,98882,71432,58
IL,60666,18,Chicago,US,41.98,-87.9,0,0.0,0,0,16
IL,60706,2,Harwood Heights,US,41.97,-87.81,23452,46.8,52429,26407,16
IL,60707,2,Chicago,US,41.93,-87.79,43005,37.8,54669,25455,20
IL,60712,1,Lincolnwood,US,42.01,-87.74,12666,47.0,94329,41666,15
IL,60714,4,Niles,US,42.05,-87.77,30056,49.5,51690,27507,17
IL,60803,1,Merrionette Park,US,41.68,-87.7,23133,33.7,52100,22909,13
IL,60804,1,Cicero,US,41.84,-87.74,84361,28.5,41866,14571,14
IL,60914,3,Bourbonnais,US,41.17,-87.85,29648,33.4,63230,26417,7
IL,61008,2,Belvidere,US,42.24,-88.82,34676,38.5,56148,25732,6
IL,61108,4,Rockford,US,42.27,-88.97,28158,40.3,46611,23976,4
IL,61112,1,Rockford,US,42.24,-88.98,108,89.5,0,88193,2
IL,61114,1,Rockford,US,42.31,-88.98,14929,49.1,68774,37962,7
IL,61115,1,Machesney Park,US,42.37,-89.03,23007,39.2,54598,24245,3
IL,61265,3,Moline,US,41.49,-90.48,44672,39.6,49274,27659,7
IL,61354,3,Peru,US,41.37,-89.13,10780,45.0,46436,25732,3
IL,61364,1,Streator,US,41.15,-88.84,19812,41.2,44202,22899,1
IL,61401,1,Galesburg,US,40.95,-90.34,34544,41.4,35064,20949,4
IL,61455,1,Macomb,US,40.46,-90.65,21578,26.2,37137,20965,3
IL,61520,1,Canton,US,40.57,-90.04,17442,40.2,43096,21360,3
IL,61550,1,Morton,US,40.62,-89.47,17839,40.7,72321,35538,4
IL,61554,1,Pekin,US,40.54,-89.6,43557,39.7,50711,25553,2
IL,61606,1,Peoria,US,40.7,-89.61,7904,21.8,36358,18070,19
IL,61611,1,East Peoria,US,40.67,-89.59,25463,43.0,54383,29882,7
